Date,AAVE-USD_Close,ADA-USD_Close,ALGO-USD_Close,ATOM-USD_Close,AVAX-USD_Close,BCH-USD_Close,BNB-USD_Close,BTC-USD_Close,CHR-USD_Close,DASH-USD_Close,DOGE-USD_Close,DOT-USD_Close,EOS-USD_Close,ETC-USD_Close,ETH-USD_Close,FIL-USD_Close,FTT-USD_Close,LINK-USD_Close,LTC-USD_Close,MATIC-USD_Close,NEO-USD_Close,SOL-USD_Close,THETA-USD_Close,TRX-USD_Close,UNI-USD_Close,VET-USD_Close,XLM-USD_Close,XMR-USD_Close,XRP-USD_Close,ZEC-USD_Close,AAVE-USD_High,ADA-USD_High,ALGO-USD_High,ATOM-USD_High,AVAX-USD_High,BCH-USD_High,BNB-USD_High,BTC-USD_High,CHR-USD_High,DASH-USD_High,DOGE-USD_High,DOT-USD_High,EOS-USD_High,ETC-USD_High,ETH-USD_High,FIL-USD_High,FTT-USD_High,LINK-USD_High,LTC-USD_High,MATIC-USD_High,NEO-USD_High,SOL-USD_High,THETA-USD_High,TRX-USD_High,UNI-USD_High,VET-USD_High,XLM-USD_High,XMR-USD_High,XRP-USD_High,ZEC-USD_High,AAVE-USD_Low,ADA-USD_Low,ALGO-USD_Low,ATOM-USD_Low,AVAX-USD_Low,BCH-USD_Low,BNB-USD_Low,BTC-USD_Low,CHR-USD_Low,DASH-USD_Low,DOGE-USD_Low,DOT-USD_Low,EOS-USD_Low,ETC-USD_Low,ETH-USD_Low,FIL-USD_Low,FTT-USD_Low,LINK-USD_Low,LTC-USD_Low,MATIC-USD_Low,NEO-USD_Low,SOL-USD_Low,THETA-USD_Low,TRX-USD_Low,UNI-USD_Low,VET-USD_Low,XLM-USD_Low,XMR-USD_Low,XRP-USD_Low,ZEC-USD_Low,AAVE-USD_Open,ADA-USD_Open,ALGO-USD_Open,ATOM-USD_Open,AVAX-USD_Open,BCH-USD_Open,BNB-USD_Open,BTC-USD_Open,CHR-USD_Open,DASH-USD_Open,DOGE-USD_Open,DOT-USD_Open,EOS-USD_Open,ETC-USD_Open,ETH-USD_Open,FIL-USD_Open,FTT-USD_Open,LINK-USD_Open,LTC-USD_Open,MATIC-USD_Open,NEO-USD_Open,SOL-USD_Open,THETA-USD_Open,TRX-USD_Open,UNI-USD_Open,VET-USD_Open,XLM-USD_Open,XMR-USD_Open,XRP-USD_Open,ZEC-USD_Open,AAVE-USD_Volume,ADA-USD_Volume,ALGO-USD_Volume,ATOM-USD_Volume,AVAX-USD_Volume,BCH-USD_Volume,BNB-USD_Volume,BTC-USD_Volume,CHR-USD_Volume,DASH-USD_Volume,DOGE-USD_Volume,DOT-USD_Volume,EOS-USD_Volume,ETC-USD_Volume,ETH-USD_Volume,FIL-USD_Volume,FTT-USD_Volume,LINK-USD_Volume,LTC-USD_Volume,MATIC-USD_Volume,NEO-USD_Volume,SOL-USD_Volume,THETA-USD_Volume,TRX-USD_Volume,UNI-USD_Volume,VET-USD_Volume,XLM-USD_Volume,XMR-USD_Volume,XRP-USD_Volume,ZEC-USD_Volume
2024-01-09,96.5929183959961,0.5115270018577576,0.18571600317955017,9.657955169677734,34.695011138916016,245.189453125,300.9761047363281,46139.73046875,0.2590920031070709,27.34101676940918,0.07926300168037415,7.1172099113464355,0.7083879709243774,21.187774658203125,2344.8271484375,5.483406066894531,2.458195924758911,13.705975532531738,66.94928741455078,0.8060579895973206,11.587340354919434,99.40918731689453,1.0154709815979004,0.10276799649000168,0.00018899999849963933,0.03000500053167343,0.11632999777793884,144.32432556152344,0.5666329860687256,19.625741958618164,99.19945526123047,0.542585015296936,0.20148399472236633,10.042369842529297,37.54158020019531,256.5728759765625,306.6708068847656,47893.69921875,0.2661469876766205,28.554441452026367,0.08218199759721756,7.521772861480713,0.7409669756889343,21.187774658203125,2369.6416015625,5.891177177429199,2.707775115966797,14.242671966552734,67.8353042602539,0.8441060185432434,12.041123390197754,103.7961654663086,1.101997971534729,0.1045209988951683,0.00024300000222865492,0.03127399832010269,0.12016499787569046,148.62973022460938,0.5785099864006042,21.433631896972656,92.72684478759766,0.4989979863166809,0.18016399443149567,9.407673835754395,33.865211486816406,240.5681915283203,296.5199890136719,45244.71484375,0.23814800381660461,26.40424156188965,0.07723300158977509,6.926910877227783,0.686369001865387,19.621248245239258,2243.21923828125,5.2325029373168945,2.3451650142669678,13.395683288574219,64.8712158203125,0.7838619947433472,11.15912914276123,95.89379119873047,0.9807350039482117,0.10169100016355515,0.00018600000475998968,0.029140999540686607,0.11423099786043167,142.914794921875,0.5571969747543335,18.93076515197754,98.9761962890625,0.5410720109939575,0.19518400728702545,9.95795726776123,36.08619689941406,253.92974853515625,304.4752502441406,46987.640625,0.24395999312400818,28.462038040161133,0.08137799799442291,7.478612899780273,0.7396299839019775,20.334903717041016,2332.8681640625,5.87002420425415,2.658715009689331,14.157729148864746,67.81297302246094,0.8426120281219482,12.022660255432129,97.81603240966797,1.0964590311050415,0.10429300367832184,0.00023499999952036887,0.031197000294923782,0.11962299793958664,148.17002868652344,0.5779640078544617,21.39756965637207,136898223.0,655557451.0,113123259.0,212448624.0,964444462.0,351740119.0,1374376391.0,39821290992.0,32452481.0,35386970.0,957047300.0,293447141.0,146076295.0,365999857.0,14891130716.0,296430409.0,27932085.0,546517541.0,474216123.0,561069781.0,47863381.0,4070131683.0,28708713.0,267455370.0,60.0,58812036.0,109023089.0,105887540.0,1740178857.0,75796830.0
2024-01-10,106.84268188476562,0.5666469931602478,0.1990949958562851,10.380351066589355,38.472389221191406,254.23910522460938,305.0968322753906,46627.77734375,0.27841800451278687,29.398149490356445,0.08294200152158737,7.9710612297058105,0.7528899908065796,26.218677520751953,2582.103515625,5.929123878479004,2.574753999710083,15.031819343566895,69.89013671875,0.8978859782218933,12.312350273132324,102.03302001953125,1.0845210552215576,0.10529100149869919,0.00019099999917671084,0.032600998878479004,0.12060599774122238,149.02235412597656,0.5999889969825745,22.23536491394043,109.64088439941406,0.5871779918670654,0.20430000126361847,10.60909652709961,39.45473861694336,259.7375793457031,309.6028747558594,47647.22265625,0.2901630103588104,29.861814498901367,0.08444999903440475,8.074015617370605,0.7668769955635071,26.30525016784668,2626.976806640625,6.078250885009766,2.6900100708007812,15.310247421264648,71.03638458251953,0.9109100103378296,12.55942440032959,105.0823745727539,1.1132270097732544,0.10578600317239761,0.00019500000053085387,0.03356799855828285,0.12230099737644196,151.4274444580078,0.6125169992446899,22.56730842590332,96.36405944824219,0.4943560063838959,0.17978200316429138,9.399938583374023,33.536705017089844,235.00277709960938,290.1220397949219,44483.15234375,0.2589479982852936,26.984617233276367,0.07668299973011017,6.848066806793213,0.6940770149230957,20.493764877319336,2341.943115234375,5.297305107116699,2.3782999515533447,13.595141410827637,65.40641021728516,0.8049790263175964,11.145045280456543,92.56326293945312,1.0004420280456543,0.10276500135660172,0.00018400000408291817,0.02891799993813038,0.11354699730873108,143.78433227539062,0.5521169900894165,19.610034942626953,96.55876922607422,0.5115910172462463,0.18572400510311127,9.658492088317871,34.68918991088867,245.1351318359375,300.98260498046875,46121.5390625,0.259196013212204,27.341047286987305,0.07926300168037415,7.1185407638549805,0.7083650231361389,21.189010620117188,2344.923583984375,5.484810829162598,2.460202932357788,13.706121444702148,66.9532699584961,0.8061509728431702,11.591689109802246,99.38423919677734,1.0155830383300781,0.10276500135660172,0.00018899999849963933,0.030003000050783157,0.11632999777793884,144.3162384033203,0.5666720271110535,19.632892608642578,223049023.0,989682776.0,93322422.0,212111345.0,1016992295.0,326715011.0,1199728038.0,50114613298.0,30824410.0,66831859.0,703451086.0,416263452.0,168602798.0,1077458957.0,29042100476.0,318759092.0,31021153.0,661542902.0,530257325.0,781940772.0,62435037.0,4216429514.0,32271707.0,314121921.0,61.0,70939937.0,134600618.0,113385741.0,2223452643.0,83978882.0
2024-01-11,109.76553344726562,0.5821790099143982,0.20266899466514587,10.670726776123047,39.445777893066406,276.5281066894531,308.7015075683594,46368.5859375,0.27508801221847534,30.066484451293945,0.0846249982714653,8.170188903808594,0.7855830192565918,29.509328842163086,2619.619140625,6.462106227874756,2.6966500282287598,15.032686233520508,71.9844741821289,0.9273399710655212,12.98676872253418,99.90943908691406,1.1362329721450806,0.10622700303792953,0.0001900000061141327,0.03308999910950661,0.12361100316047668,152.8424835205078,0.6020950078964233,24.45722198486328,117.60599517822266,0.6157940030097961,0.2069839984178543,10.884231567382812,41.62960433959961,286.9382019042969,316.7200622558594,48969.37109375,0.2955299913883209,30.761117935180664,0.08763500303030014,8.56672477722168,0.8059319853782654,31.993589401245117,2687.779052734375,6.497835159301758,2.841620922088623,15.656933784484863,74.51087951660156,0.9555069804191589,13.132552146911621,106.93573760986328,1.1777019500732422,0.10754500329494476,0.00019999999494757503,0.03430100157856941,0.12604300677776337,154.61944580078125,0.6223400235176086,24.638792037963867,106.63426971435547,0.5625190138816833,0.19639399647712708,10.269417762756348,37.64054870605469,251.28079223632812,302.64752197265625,45678.64453125,0.26775500178337097,29.290273666381836,0.08238299936056137,7.88328218460083,0.7458840012550354,25.96695327758789,2567.99365234375,5.900599956512451,2.5557820796966553,14.633432388305664,69.73507690429688,0.8846240043640137,12.269821166992188,98.4124984741211,1.0838890075683594,0.10481099784374237,0.00018699999782256782,0.03170999884605408,0.12059400230646133,148.47927856445312,0.5878440141677856,22.052255630493164,106.88056182861328,0.5666170120239258,0.19915300607681274,10.381794929504395,38.478946685791016,254.29690551757812,305.2237854003906,46656.07421875,0.278546005487442,29.403345108032227,0.08296900242567062,7.97337007522583,0.7532209753990173,26.245952606201172,2584.171630859375,5.9324188232421875,2.5765440464019775,15.035154342651367,69.91801452636719,0.8983820080757141,12.32028865814209,102.10365295410156,1.0850110054016113,0.10529399663209915,0.00019099999917671084,0.032611001282930374,0.12063200026750565,149.0684051513672,0.6001700162887573,22.24190902709961,252056241.0,1154998819.0,96481804.0,237534323.0,1199348855.0,618582477.0,1326827289.0,45833734549.0,23456387.0,69492818.0,778110109.0,535315793.0,218735917.0,2717342240.0,22575246883.0,469241319.0,45791906.0,697822804.0,680917400.0,888925487.0,92763858.0,4174026719.0,43478490.0,338623355.0,61.0,69894208.0,138334658.0,140890853.0,2112917472.0,91280271.0
2024-01-12,102.9361801147461,0.5473330020904541,0.18666799366474152,9.964219093322754,35.87169647216797,259.45550537109375,296.6304626464844,42853.16796875,0.2575330138206482,28.96572494506836,0.08004599809646606,7.569273948669434,0.7697290182113647,29.024063110351562,2524.460205078125,5.975022792816162,3.1687510013580322,14.134305000305176,72.90021514892578,0.8642119765281677,12.29918384552002,91.72090911865234,1.0459280014038086,0.10692299902439117,0.00017600000137463212,0.030827999114990234,0.11910700052976608,151.79833984375,0.5702990293502808,23.779102325439453,113.47998046875,0.5877019762992859,0.20409399271011353,10.932052612304688,39.51717758178711,296.81414794921875,312.68658447265625,46498.13671875,0.28181299567222595,31.06989097595215,0.085377998650074,8.206327438354492,0.8092319965362549,32.36186218261719,2710.421875,6.464241027832031,3.4440319538116455,15.281560897827148,76.84762573242188,0.9434139728546143,13.26791763305664,100.2544937133789,1.1612000465393066,0.10800699889659882,0.00019099999917671084,0.03342299908399582,0.12531700730323792,161.8675079345703,0.6032059788703918,25.465587615966797,100.60556030273438,0.5361049771308899,0.18192699551582336,9.724664688110352,35.04478073120117,253.0500946044922,290.7372741699219,41903.76953125,0.2508769929409027,28.13385581970215,0.07824700325727463,7.419299125671387,0.7458480000495911,27.844999313354492,2460.925537109375,5.846248149871826,2.6889328956604004,13.765815734863281,70.68125915527344,0.8444510102272034,11.969265937805176,88.30984497070312,1.0154099464416504,0.10582800209522247,0.0001720000000204891,0.03005100041627884,0.11717099696397781,149.56179809570312,0.5614129900932312,22.931461334228516,109.74504852294922,0.5821340084075928,0.2026669979095459,10.668319702148438,39.40984344482422,276.56005859375,308.6283264160156,46354.79296875,0.2750389873981476,30.06902313232422,0.08461499959230423,8.166200637817383,0.7852960228919983,29.542146682739258,2619.177001953125,6.462073802947998,2.696624994277954,15.031190872192383,71.97541809082031,0.9272149801254272,12.989904403686523,99.91187286376953,1.1357959508895874,0.10621800273656845,0.0001900000061141327,0.033087000250816345,0.12358099967241287,152.75015258789062,0.6020960211753845,24.468509674072266,182337671.0,683350420.0,78401599.0,233148781.0,838949726.0,715701199.0,1198386629.0,43332698900.0,15153347.0,62824694.0,607108203.0,350427695.0,188491396.0,1783811837.0,23623839263.0,350162794.0,160193659.0,577192494.0,933230770.0,658365257.0,79409696.0,2868799888.0,36194128.0,342062902.0,56.0,58999654.0,120905958.0,130227726.0,1716194372.0,78617420.0
2024-01-13,105.99298858642578,0.5493360161781311,0.1892700046300888,10.209226608276367,36.45083999633789,254.2232208251953,302.227294921875,42842.3828125,0.2564939856529236,29.534465789794922,0.08092299848794937,7.612985134124756,0.7642340064048767,28.58997344970703,2576.597900390625,6.029654026031494,3.0114030838012695,14.364034652709961,71.98751068115234,0.8819109797477722,12.323862075805664,95.73004913330078,1.059512972831726,0.11414899677038193,0.00017600000137463212,0.03099600039422512,0.12018299847841263,155.5477752685547,0.575078010559082,23.37175941467285,107.51864624023438,0.5530080199241638,0.1916009932756424,10.329754829406738,36.59554672241211,262.133056640625,302.9240417480469,43234.66015625,0.26146700978279114,29.942485809326172,0.08126000314950943,7.739999771118164,0.7713620066642761,29.969398498535156,2589.079833984375,6.146304130554199,3.1652469635009766,14.421743392944336,73.48469543457031,0.8873389959335327,12.420652389526367,96.91764831542969,1.069093942642212,0.1159610003232956,0.00017699999443721026,0.031463999301195145,0.12046200037002563,156.40708923339844,0.5774520039558411,23.87136459350586,101.05321502685547,0.5370950102806091,0.18142199516296387,9.699694633483887,34.86716842651367,252.0791015625,291.5197448730469,42464.14453125,0.24933700263500214,28.25703239440918,0.07890599966049194,7.412961006164551,0.7460200190544128,27.977493286132812,2498.594482421875,5.742099761962891,2.846472978591919,13.853371620178223,71.10447692871094,0.8452119827270508,11.950865745544434,89.7544937133789,1.0164480209350586,0.10625600069761276,0.0001740000006975606,0.03016600012779236,0.11789099872112274,148.6433563232422,0.5652269721031189,22.975061416625977,102.931396484375,0.5473009943962097,0.18664799630641937,9.962930679321289,35.86818313598633,259.4586181640625,296.62542724609375,42799.4453125,0.25749900937080383,28.96572494506836,0.08003599941730499,7.567115783691406,0.7696179747581482,29.0045166015625,2522.933837890625,5.974132061004639,3.1652469635009766,14.131388664245605,72.89347076416016,0.8640000224113464,12.301376342773438,91.7597427368164,1.0458660125732422,0.10690999776124954,0.00017600000137463212,0.030820999294519424,0.11907599866390228,151.8014678955078,0.5701709985733032,23.7639217376709,128003364.0,373150180.0,48904203.0,133227135.0,508938996.0,290470802.0,816347256.0,20601860469.0,6958711.0,50375348.0,297741301.0,202570099.0,125628420.0,782197638.0,12250316867.0,192848470.0,54787546.0,299419280.0,405367417.0,324710683.0,41764368.0,1880329065.0,18035445.0,615120221.0,56.0,36399104.0,68151891.0,89285151.0,718059698.0,60631946.0
2024-01-14,99.39256286621094,0.5259810090065002,0.18374499678611755,9.98592472076416,35.33799743652344,246.0057830810547,299.05133056640625,41796.26953125,0.24142800271511078,28.260343551635742,0.07997799664735794,7.327098846435547,0.7454500198364258,26.44902992248535,2472.2412109375,5.815956115722656,2.988616943359375,14.79709243774414,69.81559753417969,0.8379290103912354,11.896162986755371,94.13314056396484,1.0130319595336914,0.11115500330924988,0.00017100000695791095,0.02938299998641014,0.11811500042676926,154.16371154785156,0.5762330293655396,22.72046661376953,106.05399322509766,0.5495659708976746,0.19269700348377228,10.560498237609863,37.78963851928711,258.63665771484375,306.5023193359375,43065.59765625,0.2572610080242157,29.611467361450195,0.08382400125265121,7.6884331703186035,0.7697139978408813,28.591842651367188,2578.332275390625,6.254507064819336,3.120129108428955,15.354286193847656,72.23558807373047,0.8823019862174988,12.486247062683105,102.173583984375,1.0642930269241333,0.1175139993429184,0.00017699999443721026,0.03099600039422512,0.12069100141525269,159.74246215820312,0.592091977596283,24.07379913330078,99.35205078125,0.5259810090065002,0.1833830028772354,9.97386646270752,35.33651351928711,245.66285705566406,299.0142517089844,41724.61328125,0.24059000611305237,28.255104064941406,0.07985100150108337,7.327098846435547,0.7448899745941162,26.26240348815918,2470.42431640625,5.806103229522705,2.884963035583496,14.301936149597168,69.6949691772461,0.8377259969711304,11.884578704833984,93.89056396484375,1.0116000175476074,0.11113200336694717,0.00017100000695791095,0.029366999864578247,0.11803700029850006,153.15908813476562,0.5723379850387573,22.705467224121094,105.99185180664062,0.5493689775466919,0.18926499783992767,10.20991325378418,36.450199127197266,254.2372589111328,302.22711181640625,42842.26171875,0.2564939856529236,29.534255981445312,0.0809210017323494,7.613140106201172,0.7643409967422485,28.59109115600586,2578.003662109375,6.029750823974609,3.0151920318603516,14.36369514465332,71.98599243164062,0.88189297914505,12.324931144714355,95.73265075683594,1.059514045715332,0.11415000259876251,0.00017600000137463212,0.03099600039422512,0.12018000334501266,155.56158447265625,0.5750709772109985,23.37282943725586,108763698.0,346165271.0,42170003.0,154873021.0,612422802.0,238067684.0,787643004.0,17521429522.0,7330039.0,49047336.0,461353847.0,170845572.0,109060694.0,568914756.0,9405587417.0,244264490.0,37948486.0,663453857.0,338194628.0,322300964.0,36161828.0,2736734725.0,16556853.0,363975277.0,55.0,38369398.0,69840845.0,80484737.0,841667731.0,57333730.0
2024-01-15,101.86447143554688,0.5281609892845154,0.1882849931716919,10.189069747924805,35.66428756713867,250.4188995361328,317.5672607421875,42511.96875,0.2500939965248108,29.229387283325195,0.08112499862909317,7.517786979675293,0.7807180285453796,26.755678176879883,2511.36376953125,5.924891948699951,3.088484048843384,15.195074081420898,69.255615234375,0.8449479937553406,11.959359169006348,94.49022674560547,1.0377449989318848,0.10873199999332428,0.0001740000006975606,0.03022800013422966,0.11820100247859955,156.82427978515625,0.5759199857711792,23.634477615356445,103.15176391601562,0.5405460000038147,0.19080199301242828,10.312336921691895,36.737552642822266,257.3055725097656,319.5900573730469,43319.72265625,0.2615090012550354,29.641918182373047,0.08163700252771378,7.676066875457764,0.792048990726471,27.757612228393555,2550.76904296875,6.12955379486084,3.2536489963531494,15.995445251464844,71.52884674072266,0.8663679957389832,12.203750610351562,96.82123565673828,1.0581029653549194,0.11430899798870087,0.00017800000205170363,0.030726000666618347,0.12076099961996078,158.64012145996094,0.5884600281715393,24.466331481933594,99.39156341552734,0.5248690247535706,0.18367399275302887,9.983681678771973,35.228878021240234,245.7116241455078,299.02581787109375,41705.41796875,0.2413869947195053,28.252113342285156,0.07996899634599686,7.320394992828369,0.7450990080833435,26.139802932739258,2470.82080078125,5.812549114227295,2.953639030456543,14.77641773223877,69.05143737792969,0.8368740081787109,11.85951042175293,93.2411117553711,1.012024998664856,0.1078919991850853,0.00017100000695791095,0.029349999502301216,0.11790300160646439,153.29769897460938,0.5695819854736328,22.717546463012695,99.39156341552734,0.5259079933166504,0.18367399275302887,9.984010696411133,35.33125686645508,245.96754455566406,299.02581787109375,41715.06640625,0.2413869947195053,28.252113342285156,0.07996899634599686,7.325549125671387,0.7452329993247986,26.452537536621094,2471.6669921875,5.812549114227295,2.988447904586792,14.792351722717285,69.79605102539062,0.8377640247344971,11.89408016204834,94.03654479980469,1.0125470161437988,0.11114100366830826,0.00017100000695791095,0.02937600016593933,0.11812400072813034,154.1146697998047,0.5761550068855286,22.717546463012695,116591795.0,330276278.0,42349352.0,160265773.0,467302331.0,227614648.0,1667214322.0,22320220558.0,11292491.0,32760901.0,272657967.0,194678728.0,130696975.0,546658912.0,9700630000.0,186559912.0,45719278.0,707218360.0,303171541.0,320038477.0,34341110.0,1755858499.0,16597680.0,334592688.0,56.0,36845133.0,67233455.0,109454535.0,993534380.0,41846524.0
2024-01-16,103.50062561035156,0.5356760025024414,0.19585399329662323,10.286282539367676,35.59072494506836,251.1593017578125,315.22625732421875,43154.9453125,0.2539759874343872,29.449411392211914,0.08130999654531479,7.490059852600098,0.7746899724006653,27.316951751708984,2587.691162109375,5.85436487197876,3.1278319358825684,15.261761665344238,69.47465515136719,0.8451740145683289,12.136750221252441,97.62691497802734,1.0752569437026978,0.10807199776172638,0.00017699999443721026,0.03047499991953373,0.11853999644517899,157.42156982421875,0.5759469866752625,23.152074813842773,110.5292739868164,0.5460190176963806,0.19732500612735748,10.566076278686523,36.498111724853516,256.19647216796875,318.7459411621094,43566.2734375,0.2563520073890686,29.762252807617188,0.08226700127124786,7.662617206573486,0.7857850193977356,27.691280364990234,2613.56689453125,5.983828067779541,3.2148780822753906,15.34381103515625,70.40702819824219,0.8570290207862854,12.254623413085938,98.59530639648438,1.0845979452133179,0.11039300262928009,0.00017899999511428177,0.030680999159812927,0.11922399699687958,159.96981811523438,0.5796409845352173,23.784038543701172,101.81156158447266,0.5275110006332397,0.18761199712753296,10.083624839782715,34.85787582397461,249.27171325683594,313.5428466796875,42085.99609375,0.2476940006017685,28.93389129638672,0.07998999953269958,7.355122089385986,0.7555829882621765,26.202587127685547,2500.00390625,5.7459821701049805,3.0528039932250977,14.789871215820312,68.60191345214844,0.8304150104522705,11.801246643066406,94.39668273925781,1.0270090103149414,0.1075420007109642,0.00017299999308306724,0.029851999133825302,0.11676900088787079,153.917236328125,0.5676479935646057,22.857881546020508,101.8448257446289,0.5280500054359436,0.18828600645065308,10.187007904052734,35.653194427490234,250.37689208984375,317.5467834472656,42499.3359375,0.2500639855861664,29.2194881439209,0.08110599964857101,7.515417098999023,0.7803959846496582,26.744028091430664,2510.627197265625,5.923437118530273,3.0861599445343018,15.193633079528809,69.22520446777344,0.8448100090026855,11.957114219665527,94.43834686279297,1.0374950170516968,0.10870999842882156,0.0001740000006975606,0.030229000374674797,0.11819200217723846,156.875,0.5758669972419739,23.63387680053711,183254928.0,318265757.0,63203761.0,153227507.0,480326505.0,216494444.0,1143877764.0,24062872740.0,5767688.0,44250315.0,328206882.0,196373828.0,108558064.0,502696374.0,11063317095.0,175275939.0,33596621.0,387299706.0,333674337.0,293431462.0,36811149.0,1806576879.0,21676716.0,274895783.0,56.0,41852594.0,65533820.0,95139309.0,924543394.0,56960282.0
2024-01-17,101.1739273071289,0.5270289778709412,0.1907919943332672,10.140357971191406,36.00657653808594,244.05238342285156,309.08538818359375,42742.65234375,0.26174500584602356,28.80819320678711,0.08050499856472015,7.33296012878418,0.759922981262207,26.157564163208008,2528.369384765625,5.786478042602539,2.9979770183563232,15.730317115783691,69.38614654541016,0.8095009922981262,11.872260093688965,102.0635986328125,1.0581320524215698,0.10830499976873398,0.00017499999376013875,0.030061999335885048,0.1187480017542839,157.6599884033203,0.5679730176925659,22.90492057800293,104.02930450439453,0.5387750267982483,0.1985200047492981,10.334930419921875,36.434715270996094,251.28369140625,315.92755126953125,43189.890625,0.26317599415779114,29.585763931274414,0.08153899759054184,7.590974807739258,0.7766579985618591,27.38209342956543,2592.737060546875,5.894550800323486,3.1277339458465576,16.33771514892578,69.87574005126953,0.8495460152626038,12.555500030517578,102.4337387084961,1.0841419696807861,0.10919299721717834,0.00017699999443721026,0.030696000903844833,0.1192450001835823,160.31907653808594,0.5760629773139954,23.404434204101562,100.14178466796875,0.5238000154495239,0.18909800052642822,10.05750846862793,35.33757400512695,241.49325561523438,307.3587646484375,42189.30859375,0.251475989818573,28.683488845825195,0.07955600321292877,7.266695976257324,0.7509009838104248,25.758779525756836,2508.432861328125,5.6346940994262695,2.964996099472046,15.261645317077637,68.59004974365234,0.8031209707260132,11.764551162719727,97.05516052246094,1.0470470190048218,0.10750400274991989,0.00017299999308306724,0.02938999980688095,0.11716499924659729,155.72222900390625,0.5632920265197754,22.621685028076172,103.49747467041016,0.5356500148773193,0.1958640068769455,10.285895347595215,35.58462142944336,251.1553192138672,315.1612243652344,43132.1015625,0.2539379894733429,29.44964027404785,0.08131200075149536,7.488630771636963,0.77469402551651,27.313871383666992,2587.044677734375,5.854115962982178,3.127690076828003,15.26165771484375,69.46499633789062,0.8451030254364014,12.136387825012207,97.61580657958984,1.0751240253448486,0.10806500166654587,0.00017699999443721026,0.03047199919819832,0.11852999776601791,157.380126953125,0.5759029984474182,23.15555763244629,117091832.0,298718568.0,48458024.0,119823026.0,542915389.0,225618926.0,1206464161.0,20851232595.0,7946194.0,47127961.0,261149597.0,183863749.0,99353728.0,346535995.0,10441017520.0,177697693.0,30252459.0,803102010.0,287190583.0,422601741.0,47750042.0,3220344763.0,20569259.0,219179246.0,56.0,35959359.0,65803467.0,102683719.0,901923640.0,56761151.0
2024-01-18,96.81083679199219,0.5018740296363831,0.17869900166988373,9.690580368041992,33.52815246582031,237.42599487304688,313.2928771972656,41262.05859375,0.24531899392604828,27.86638069152832,0.07798700034618378,7.007637023925781,0.7164769768714905,24.413349151611328,2467.018798828125,5.604564189910889,2.750403881072998,14.649992942810059,67.99267578125,0.7847049832344055,11.502612113952637,94.2509536743164,0.9836410284042358,0.10797999799251556,0.00016900000628083944,0.0284659992903471,0.11417800188064575,153.0072021484375,0.5519070029258728,22.468473434448242,101.5114517211914,0.5272489786148071,0.1932629942893982,10.247044563293457,36.07768249511719,244.616943359375,315.1431884765625,42876.34765625,0.26456698775291443,29.10871124267578,0.08069299906492233,7.377193927764893,0.760699987411499,26.16236686706543,2546.263916015625,5.963192939758301,3.029515027999878,15.745418548583984,70.23684692382812,0.8191890120506287,12.27537727355957,102.92314147949219,1.0810019969940186,0.1097090020775795,0.00017600000137463212,0.030236000195145607,0.11877299845218658,163.77432250976562,0.568356990814209,23.249134063720703,95.91146087646484,0.4974589943885803,0.17690199613571167,9.591167449951172,32.92153549194336,233.84591674804688,305.7171630859375,40631.171875,0.2436710000038147,27.458839416503906,0.07739900052547455,6.8632330894470215,0.710070013999939,24.187925338745117,2426.135498046875,5.501007080078125,2.6759419441223145,14.2490234375,66.6109619140625,0.7768620252609253,11.359225273132324,92.14057922363281,0.9832469820976257,0.1070370003581047,0.00016700000560376793,0.028043000027537346,0.11273200064897537,151.81443786621094,0.5461289882659912,21.936216354370117,101.18702697753906,0.5270709991455078,0.19082200527191162,10.140104293823242,36.010311126708984,244.0533905029297,309.0931091308594,42742.3125,0.2617320120334625,28.812711715698242,0.0805089995265007,7.335141181945801,0.7599499821662903,26.158742904663086,2528.59326171875,5.786677837371826,2.997222900390625,15.732048034667969,69.38743591308594,0.8095290064811707,11.876012802124023,102.02949523925781,1.058210015296936,0.10830800235271454,0.00017499999376013875,0.030059000477194786,0.11874700337648392,157.64219665527344,0.5679810047149658,22.906042098999023,116025364.0,381732750.0,52426194.0,130717125.0,565920717.0,203425435.0,1105813150.0,25218357242.0,9399711.0,48141665.0,314880990.0,242668717.0,112534517.0,408342604.0,11900028080.0,260705200.0,31966211.0,610064426.0,414154847.0,385922731.0,48009857.0,2684524713.0,21818740.0,266078534.0,54.0,41183571.0,70892932.0,105190466.0,1057710374.0,58848884.0
